text_filtered,label
infocus detect worms abnormal activities netflow 1 paper discuss use netflow traffic profile monitor technology available router use early detection worm spammer abnormal network activity large enterprise network service provider,3
escobedo keep u.s. unbeaten boxing ap ap wash car poster sell t shirt raise money finally time vicente escobedo fight family friend welcome arena wave picture chant chente chente,1
chronology key event kobe bryant ap ap timeline sexual assault case los angeles lakers star kobe bryant,1
blackhawks sign defenseman berard chicago ill. sports network chicago blackhawks monday agree term year contract defenseman bryan berard team policy financial term deal disclose,1
india make elephant appeal indian ask bangladesh spare life 100 elephant stray border,0
murder search police arrest police investigate murder newlywed chanel taylor arrest,0
"bush announce plan realign thousand troop president bush today announce plan shift 60,000 70,000 u.s. troop station europe asia",0
"bush announce plan troop realignment cincinnati president bush monday announce plan shift 70,000 u.s. troop station western europe asia large realignment end cold war",0
jackson squares attorney santa maria calif. fans michael jackson erupt cheer monday pop star emerge double decker tour bus go court showdown prosecutor pursue year child molestation charge,0
web site look phishy pc world pc world wholesecurity new software claim identify fraudulent site,3
product review nokia 6820 wireless messaging handset newsfactor newsfactor nokia nyse nok 6820 ergonomically pleasing handheld device integrate short text multimedia \instant message capability feature function normally expect find dedicated gsm gprs cellular phone,3
sprint broadens vision newsfactor newsfactor sprint nyse fon take mobile datum service level target consumer business customer carrier roll sprint tv multimedia service add popular \blackberry e mail application portfolio,3
microsoft list xp sp2 problems newsfactor newsfactor automatic download microsoft nasdaq msft enormous sp2 security patch windows xp operating system set begin industry wait understand ramification home user preference set receive operating system update available microsoft surprised learn software run system disable sp2 run differently,3
2 turkish man take hostage iraq ap ap armed assailant attack convoy turkish truck deliver supply u.s. force iraq take turkish driver hostage company say monday,0
group talk coal bed methane drilling ap ap dozens scientist plan converge university wyoming talk west nile virus water pollution issue relate coal bed methane drilling,3
fda approves new device clear blood clot diedtra henderson washington ap device remove blood clot brain people suffer stroke new treatment option save life shave \$53 billion annual bill treat stroke approve government 80 percent stroke blood vessel brain clog blood clot increase chance severe disability death,3
briefly sprint bake blackberry roundup plus microsoft ship update work facetime pull \$16 million blade desktop pioneer get \$25 million,3
polaroid exec take finance job 3com donald halsted target class action suit allege financial impropriety bankrupt polaroid officially cfo,3
sprint bake blackberry business research motion blackberry e mail datum service carry sprint network,3
u.s. stock rebound oil price ease new york reuters u.s. stock rebound monday oil price retreat high upbeat earning announcement retailer fuel improved sentiment,2
dollar rise vs euro asset data new york reuters dollar gain euro monday report flow u.s. asset show rise foreign investment offset current account gap month,2
bike bre internet indian villagers ap ap 12 year old anju sharma hope well life arrive poor farming village day week bicycle rickshaw carry computer high speed wireless internet connection,3
celebrity chefs vegas adam goldman las vegas ap waiter appear tableside cozy dining room laden oil painting stain glass hint cherry oak recite day special menu item recount restaurant devotion farm fresh produce toss morsel namesake chef bradley ogden,3
entertainment world wary microsoft technology gary gentile los angeles ap cinemanow inc. internet base movie service rarity hollywood company eagerly embrace microsoft corp. msft technology rely exclusively transmit protect display movie rent customer,3
